name,maker,work_title,series_name,character_name,genre,price,release_period,jan_code,official_url,image_url,source_checked_at
"フェアリーシャーク マスコットボールチェーン","Qualia","","","","カプセルトイ","400","2025年8月","","https://www.qualia-45.jp/product/view/1716","","2026-07-22"
"劇場版『チェンソーマン レゼ篇』 つまんでつなげてマスコット2","バンダイ","","","","ガシャポン","400","2026年5月","4582769897542000","https://gashapon.jp/products/detail.php?jan_code=4582769897542000","","2026-07-22"
"ディズニーキャラクター2 推してねマスコット 推しマス! クリアラメプレート","タカラトミーアーツ","","","","ガチャ","400","2026年6月(6月22日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y905971","","2026-07-22"
"にゃーめいど マスコットボールチェーン","Qualia","","","","カプセルトイ","300","2025年7月","","https://www.qualia-45.jp/product/view/1686","","2026-07-22"
"僕のヒーローアカデミア めじるしアクセサリー アニマルver.","バンダイ","","","","ガシャポン","300","2026年5月","4582769888786000","https://gashapon.jp/products/detail.php?jan_code=4582769888786000","","2026-07-22"
"でふぉラバ! ディズニー ツイステッドワンダーランド ブルームバースデーvol.3","タカラトミーアーツ","","","","ガチャ","300","2026年6月(6月22日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y907685","","2026-07-22"
"ビー玉コロン ラムネ猫","Qualia","","","","カプセルトイ","400","2025年7月","","https://www.qualia-45.jp/product/view/1683","","2026-07-22"
"Combi ミニチュアチャーム","バンダイ","","","","ガシャポン","300","2026年4月","4582769822650000","https://gashapon.jp/products/detail.php?jan_code=4582769822650000","","2026-07-22"
"トイ・ストーリー また、アンディが来た!","タカラトミーアーツ","","","","ガチャ","500","2026年6月(6月8日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y903144","","2026-07-22"
"えびふらいどうぶつ マスコットフィギュア","Qualia","","","","カプセルトイ","300","2025年6月","","https://www.qualia-45.jp/product/view/1668","","2026-07-22"
"HELLO KITTY パッケージミニチュアコレクション","バンダイ","","","","ガシャポン","400","2026年4月","4582769832451000","https://gashapon.jp/products/detail.php?jan_code=4582769832451000","","2026-07-22"
"トイ・ストーリー5 ミニカプセルマシン","タカラトミーアーツ","","","","ガチャ","300","2026年6月(6月29日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y903861","","2026-07-22"
"キラキラ色彩のべこの貯金箱3 メタリックver.","Qualia","","","","カプセルトイ","400","2025年6月","","https://www.qualia-45.jp/product/view/1673","","2026-07-22"
"Winnie the Pooh めじるしアクセサリー","バンダイ","","","","ガシャポン","300","2026年4月","4582769860201000","https://gashapon.jp/products/detail.php?jan_code=4582769860201000","","2026-07-22"
"トイ・ストーリー5 もふもふポーシェット","タカラトミーアーツ","","","","ガチャ","400","2026年6月(6月29日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y903700","","2026-07-22"
"恐竜のぬいぐるみ 化石バージョン","Qualia","","","","カプセルトイ","300","2025年6月","","https://www.qualia-45.jp/product/view/1667","","2026-07-22"
"あつまれ どうぶつの森 カプセルウォータードーム","バンダイ","","","","ガシャポン","400","2026年4月","4582769916786000","https://gashapon.jp/products/detail.php?jan_code=4582769916786000","","2026-07-22"
"トミカキーホルダー 救急車両大集合スペシャル","タカラトミーアーツ","","","","ガチャ","300","2026年6月(6月22日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y901577","","2026-07-22"
"酔いスキー マスコットフィギュア","Qualia","","","","カプセルトイ","400","2025年6月","","https://www.qualia-45.jp/product/view/1662","","2026-07-22"
"アニメ「あたしンち」 ならぶんです。","バンダイ","","","","ガシャポン","300","2026年4月","4582769708329000","https://gashapon.jp/products/detail.php?jan_code=4582769708329000","","2026-07-22"
"トムとジェリー Yummy Foodコレクション3","タカラトミーアーツ","","","","ガチャ","400","2026年6月(6月22日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y900822","","2026-07-22"
"むすっとちゃん ぬいぐるみキーホルダー","Qualia","","","","カプセルトイ","400","2025年5月","","https://www.qualia-45.jp/product/view/1650","","2026-07-22"
"クレヨンしんちゃん ボーちゃん あそーとコレクション","バンダイ","","","","ガシャポン","300","2026年4月","4582769898464000","https://gashapon.jp/products/detail.php?jan_code=4582769898464000","","2026-07-22"
"ハリー・ポッター/ファンタスティック・ビースト もふもふポーシェット","タカラトミーアーツ","","","","ガチャ","400","2026年6月(6月8日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y905865","","2026-07-22"
"レオパのぬいぐるみ","Qualia","","","","カプセルトイ","400","2025年5月","","https://www.qualia-45.jp/product/view/1645","","2026-07-22"
"タコピーの原罪 めじるしアクセサリー","バンダイ","","","","ガシャポン","300","2026年4月","4582769891618000","https://gashapon.jp/products/detail.php?jan_code=4582769891618000","","2026-07-22"
"パンダの穴 わんわんおでん","タカラトミーアーツ","","","","ガチャ","300","2026年6月(6月22日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y902185","","2026-07-22"
"盛りモット マスコットフィギュア","Qualia","","","","カプセルトイ","400","2025年5月","","https://www.qualia-45.jp/product/view/1651","","2026-07-22"
"ちいかわ つまんでつなげてますこっと","バンダイ","","","","ガシャポン","300","2026年4月","4570118143433000","https://gashapon.jp/products/detail.php?jan_code=4570118143433000","","2026-07-22"
"ぷにるんず じゅえりーぶれす","タカラトミーアーツ","","","","ガチャ","300","2026年6月(6月15日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y901430","","2026-07-22"
"お刺身ポーチ","Qualia","","","","カプセルトイ","400","2025年4月","","https://www.qualia-45.jp/product/view/1632","","2026-07-22"
"はなかっぱ めじるしアクセサリー","バンダイ","","","","ガシャポン","300","2026年4月","4582769860416000","https://gashapon.jp/products/detail.php?jan_code=4582769860416000","","2026-07-22"
"ベイマックス もぐもぐ!?Fig.","タカラトミーアーツ","","","","ガチャ","400","2026年6月(6月29日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y902901","","2026-07-22"
"風にも負けず。 マスコットフィギュア3","Qualia","","","","カプセルトイ","400","2025年4月","","https://www.qualia-45.jp/product/view/1631","","2026-07-22"
"ハリー・ポッター めじるしアクセサリー+","バンダイ","","","","ガシャポン","400","2026年4月","4570118246844000","https://gashapon.jp/products/detail.php?jan_code=4570118246844000","","2026-07-22"
"ポケピース ダイナーマスコットキーホルダー","タカラトミーアーツ","","","","ガチャ","300","2026年6月(6月8日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y902048","","2026-07-22"
"シャキッとしな菜(さい)!2","Qualia","","","","カプセルトイ","300","2025年3月","","https://www.qualia-45.jp/product/view/1605","","2026-07-22"
"パンダカー めじるしアクセサリー","バンダイ","","","","ガシャポン","300","2026年4月","4582769740237000","https://gashapon.jp/products/detail.php?jan_code=4582769740237000","","2026-07-22"
"ポケモン ぎらぎらサンシャイン5","タカラトミーアーツ","","","","ガチャ","400","2026年6月(6月22日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y903311","","2026-07-22"
"ふうとうちゃん ぬいぐるみキーホルダー","Qualia","","","","カプセルトイ","400","2025年3月","","https://www.qualia-45.jp/product/view/1607","","2026-07-22"
"パンどろぼう めじるしアクセサリー3","バンダイ","","","","ガシャポン","300","2026年4月","4582769810305000","https://gashapon.jp/products/detail.php?jan_code=4582769810305000","","2026-07-22"
"ポケモン ぺたんこマスコット カントーSPECIAL","タカラトミーアーツ","","","","ガチャ","300","2026年6月(6月22日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y901188","","2026-07-22"
"ブタの貯金箱とその仲間たち2 クリアバージョン","Qualia","","","","カプセルトイ","300","2025年3月","","https://www.qualia-45.jp/product/view/1602","","2026-07-22"
"劇場版 『チェンソーマン レゼ篇』 カプセルフィギュアコレクション","バンダイ","","","","ガシャポン","500","2026年4月","4582769846724000","https://gashapon.jp/products/detail.php?jan_code=4582769846724000","","2026-07-22"
"ポケモン まんぷくぱくぱくマスコット4","タカラトミーアーツ","","","","ガチャ","300","2026年6月(6月22日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y099588","","2026-07-22"
"マグマアニマルズ フィギュアライト","Qualia","","","","カプセルトイ","500","2025年2月","","https://www.qualia-45.jp/product/view/1590","","2026-07-22"
"星のカービィ めじるしアクセサリー2","バンダイ","","","","ガシャポン","300","2026年4月","4582769700897000","https://gashapon.jp/products/detail.php?jan_code=4582769700897000","","2026-07-22"
"ポムポムプリン わんわんパラダイスマスコット","タカラトミーアーツ","","","","ガチャ","300","2026年6月(6月22日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y903915","","2026-07-22"
"銭湯アーミー マスコットフィギュア","Qualia","","","","カプセルトイ","200","2025年2月","","https://www.qualia-45.jp/product/view/1593","","2026-07-22"
"「劇場版 転生したらスライムだった件 蒼海の涙編」 カプセルラバーマスコット","バンダイ","","","","ガシャポン","300","2026年3月","4582769936234000","https://gashapon.jp/products/detail.php?jan_code=4582769936234000","","2026-07-22"
"ミニオンズ もぐもぐFig.2","タカラトミーアーツ","","","","ガチャ","400","2026年6月(6月8日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y901546","","2026-07-22"
"猫フック","Qualia","","","","カプセルトイ","300","2025年1月","","https://www.qualia-45.jp/product/view/1577","","2026-07-22"
"「劇場版 転生したらスライムだった件 蒼海の涙編」 リムルさまがいっぱいフィギュア","バンダイ","","","","ガシャポン","300","2026年3月","4582769936241000","https://gashapon.jp/products/detail.php?jan_code=4582769936241000","","2026-07-22"
"むぎゅっと!ディズニープリンセス","タカラトミーアーツ","","","","ガチャ","400","2026年6月(6月22日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y903717","","2026-07-22"
"おでんでんむし マスコットフィギュア","Qualia","","","","カプセルトイ","300","2024年11月","","https://www.qualia-45.jp/product/view/1542","","2026-07-22"
"【フラットガシャポン】STAND STRUCTURE(スタンドストラクチャー) 仮面ライダー","バンダイ","","","","ガシャポン","400","2026年3月","4582769898457000","https://gashapon.jp/products/detail.php?jan_code=4582769898457000","","2026-07-22"
